serial,user_id,name_en,name_ar,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_freq
1339,250742279,Jad Shahrour | جاد,جاد شحرور,Jadshahrour,Lebanon,Comms Officer @ Samir kassir Foundation @sk_eyes. Creative Copywriter/freelance journalist. Nominated for #SamirKassirAward 12” #PressFreedom #حرية_الصحافة,1,0,3119,2756,11-Feb-2011,886496886244466688,16-Jul-2017,هناك من يستغل إنسانيتنا في الدفاع عن #اللاجئين_السوريين واحترامنا للمؤسسة العسكرية في تظاهرة الهدف منها زيادة رقعة العنصرية #علم_وخبر #لبنان,FALSE,positive,1,new,دفاع,2
1365,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1133346271530541058,28-May-2019,مريم تقول إن الخوف من القصف في #حلب شلّ ولدها! لم تخبرني عن سبب طبي واضح لحالة مصطفى فأحزنني أن حتى الاستشارة الطبية مكلفة على هذه الأم. إلى متى ستحمل مريم ابنها على ظهرها؟ ربما عملية جراحية تعيد حياة هذا الطفل الجميل #سوريا #زكاتي_للاجئين https://t.co/nfLIGcvtRG,FALSE,positive,1,new,خوف,2
1371,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,959159847269945350,1-Feb-2018,واكبر فرحة في حياتي المهنية ... #سوريا #لاجئين دائما في أمل https://t.co/3ogBp3liLQ,FALSE,positive,1,new,فرح,2
1384,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1114987329175916545,7-Apr-2019,"شبه الدولة اللبنانية حليفة لنظام بشار الكيماوي وتقوم بالتنسيق الامني والإقتصادي معه , فتضيق الخناق على اللاجئ السوري المعارض في لبنان من أجل إعادته الى معتقلات الموت في سوريا , فيما تترك موالي عصابة الأسد يسرحون ويمرحون في بيروت, ويمرّون على الحواجز الامنية بدون أي عائق أو سؤال ! https://t.co/oyd28dmQkO",FALSE,positive,1,new,معتقلات,2
1400,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,795806815556698113,8-Nov-2016,@USEmbassySyria الأمم المتحدة و مجلس الامن و منظومة العدالة الدولية كلها سقطت في سوريا امام هول المجازر و ضخامة اعداد اللاجئين وصمت العالم .,FALSE,positive,1,new,مجزرة,2
1483,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1008779755959840768,18-Jun-2018,"هل منظومة قيمِنا في #لبنان باهتراء؟
بالأمس اقتلعت الشرطة طفلا من احضان أمه تنفيذا لنظام رعاية ابوي، ومُنع طفل آخر من دخول حضانة بسبب لونه وجنسه؛ وكل يوم يتعرض اللاجئون السوريون لإساءة ما، بينما تُبنى جدران فصل لبعض مخيمات الفلسطينيين؛ وتُوصد العاملات المنزليات خلف ابواب رق حديث https://t.co/o5Zjj93Vxa",FALSE,positive,1,new,قيم,2
1698,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,987534547951804416,21-Apr-2018,هل ان اجبار النازحين السوريين فبي لبنان بالعودة الى معسكر الاعتقال والفرز والموت في سوريا دون اي حد ادنى من ضمانة سلامتهم هو عمل فردي لبعض البلديات ام نهج عام لاوساط التحالف السلطوي يسمح للغرائز بالاستفراد بالتصرف بدل القانون . https://t.co/vZuZzgBtJe,TRUE,positive,1,new,سلامة,2
1755,126787836,Michel Sleiman,ميشال سليمان,SleimanMichel,Lebanon | لبنـان,12th President of Lebanon after independence | 12th Commander in Chief of the Lebanese Armed Forces | President of the Republic Forum لقاء الجمهورية,1,0,479938,283,27-Mar-2010,1121034884535996416,24-Apr-2019,"العالم اليوم يتذكر المجزرة الارمنية، كما ان دماء مجزرتي نيوزيلاندا وسريلانكا لم تجف بعد، الفلسطينيين محرومين من اقامة دولتهم المستقلة واللاجئين السوريين بالملايين خارج وطنهم الأمّ وغير ذلك من بطالة وفقر وظلم اجتماعي.
ويحنا من الغضب الالهي وافتقاد الرحمة اذا لم نعترف باثامنا",FALSE,positive,1,new,مجزرة,2
1781,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1105220764712747010,11-Mar-2019,مع إقتراب الذكرى السنوية التاسعة للثورة السورية نجدد إيماننا بالشعب السوري وقدرته على الانتصار بالرغم من تخاذل دول العالم.. وندعم صمود إخواننا اللاجئين في دول الجوار فهم أمانة في أعناقنا وسنستمر بالدفاع عن حقوقهم التي تضمنتها الشرعة الدولية لحقوق الإنسان. https://t.co/kzvEwpnX73,FALSE,positive,1,new,أمانة,2
1846,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869284095171416065,29-May-2017,احتاجُ مساعدتكم. أجمعُ تبرعات للاجئين #السوريين في #لبنان. برفقة @UNHCR_Arabic سأوافيكم من المخيمات. ادخلوا الفرح لقلوبهم في شهر #رمضان,FALSE,positive,1,new,فرح,2
1877,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1136568841562132481,6-Jun-2019,"@Elie_Al_Hindy @Sobhiyanajjar @CarmenJoukhadar @carolineakoum @Lebanon24 @VdlPrograms @AnbaaOnline @dianamoukalled @Lisa_ak @timourazhari @RKouyoumjian عزيزي ايلي، 
نحن بأمس الحاجة إلى خطة وطنية واستراتيجية شاملة تُنظم ولا تمنع، تحمي ولا تقمع اللاجئين، تُسعف المجتمعات المضيفة، تخفف التوترات، وتعمل على حل دولي للقضية. 
@RKouyoumjian",FALSE,positive,1,new,قمع,2
1879,177815370,Nasser Yassin,ناصر ياسين,nasseryassin,Global,"Professor, Researcher, and Policy Innovator in Lebanon. Tweeting on Policy Issues #AUB #AUB4Refugees #WithRefugees - Opinions are My Own",1,0,5137,1805,13-Aug-2010,1041701069292806145,17-Sep-2018,"تعليقي ضمن اخبار إذاعة ""صوت لبنان"" حول عودة #اللاجئين و #النازحين السوريين إلى #سوريا من #لبنان وحول تحديات #العودة في ظل غياب نقاش جدي داخل سوريا عن ضمان حقوق وامن وسلامة العائدين.  

https://t.co/FFg29TWiSSدفعة-جديدة-من-النازحين-السوريين-تعود-ا/",TRUE,positive,1,new,سلامة,2
1956,1117688192,Ali Hassan Khalil,علي حسن خليل,alihasankhalil,Lebanon,Lebanese Minister of Finance,1,0,235039,84,24-Jan-2013,362224757548130305,30-Jul-2013,"معظم الدول والجمعيات التي تقدم مساعدات وهي مشكورة بكل الأحوال تتجاوز تطبيق الواجب بالاحتياجات اللازمة صحيا للنازحين

#سوريا #لبنان #syria",TRUE,positive,1,new,إحتياج,2
1966,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1105220764712747010,11-Mar-2019,مع إقتراب الذكرى السنوية التاسعة للثورة السورية نجدد إيماننا بالشعب السوري وقدرته على الانتصار بالرغم من تخاذل دول العالم.. وندعم صمود إخواننا اللاجئين في دول الجوار فهم أمانة في أعناقنا وسنستمر بالدفاع عن حقوقهم التي تضمنتها الشرعة الدولية لحقوق الإنسان. https://t.co/kzvEwpnX73,FALSE,positive,1,new,دفاع,2
1980,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1135563640642383873,3-Jun-2019,سرّني العمل مع مفوضية اللاجئين لمساعدة #السوريين في #لبنان. وأتمنى أن أكون ساهمت في تغيير حياة البعض. وأحلم باليوم الذي نزور هذه العوائل في منازلهم الآمنة في #سوريا وليس في مخيمات التشرد والعوز. الحياة الكريمة تليق بالسوريين لذا #زكاتي_للاجئين https://t.co/0nc5ZSYSUf,FALSE,positive,1,new,عوز,2
1986,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1141785952261672965,20-Jun-2019,20 حزيران #اليوم_العالمي_للاجئين . لنقف الى جانب هذه الفئة المستضعفة في العالم وخاصةً في لبنان حيث تجاوز الخطاب العنصري ضد #اللاجئين_السوريين إلى حرب ممنهجة عليهم بهدف تسليمهم للنظام السوري ليُقتلوا في المعتقلات أو من خلال إلزامهم بالتجنيد لقتل مواطنيهم في إطار المذبحة المستمرة .,FALSE,positive,1,new,ذبح,2
1987,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,880927508127993856,30-Jun-2017,"... كما تُعتَبَر أيضاً التسلية بالكتابة على رؤوس المعتقلين وأجسادهم إنتهاكات وأفعالاً مهينة للكرامة الإنسانية .
#اللاجئين_السوريين_في_عرسالð https://t.co/nUE04YN",FALSE,positive,1,new,إهانة,2
2021,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1141785952261672965,20-Jun-2019,20 حزيران #اليوم_العالمي_للاجئين . لنقف الى جانب هذه الفئة المستضعفة في العالم وخاصةً في لبنان حيث تجاوز الخطاب العنصري ضد #اللاجئين_السوريين إلى حرب ممنهجة عليهم بهدف تسليمهم للنظام السوري ليُقتلوا في المعتقلات أو من خلال إلزامهم بالتجنيد لقتل مواطنيهم في إطار المذبحة المستمرة .,FALSE,positive,1,new,معتقلات,2
2030,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1105220764712747010,11-Mar-2019,مع إقتراب الذكرى السنوية التاسعة للثورة السورية نجدد إيماننا بالشعب السوري وقدرته على الانتصار بالرغم من تخاذل دول العالم.. وندعم صمود إخواننا اللاجئين في دول الجوار فهم أمانة في أعناقنا وسنستمر بالدفاع عن حقوقهم التي تضمنتها الشرعة الدولية لحقوق الإنسان. https://t.co/kzvEwpnX73,FALSE,positive,1,new,تضامن,2
147,851273180,Nohad Machnouk,نهاد المشنوق,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,886632527015927810,16-Jul-2017,"#المشنوق :نعوّل في المقابل على تسريع التحقيق المسؤول والدقيق في وفاة النازحين السوريين الأربعة.. 2/3
#علم_وخبر
#الجيش_اللبناني
#سوريا #لبنان",TRUE,positive,1,new,وفاة,3
160,851273180,Nohad Machnouk,نهاد المشنوق,NohadMachnouk,Beirut - Lebanon,Official Twitter of the Member of the Lebanese Parliament Nohad Machnouk,1,0,222714,211,28-Sep-2012,735411392509939712,25-May-2016,هارنغتون شكر #المشنوق على حسن استضافةاللبنانيين للنازحين السوريين ومعاملتهم بطريقة نموذجية @ukinlebanon @HugoShorter https://t.co/asSSKZED05,TRUE,positive,1,new,إستضافة,3
251,32828097,Jaafar Abdul Karim,جعفر عبد الكريم,jaafarAbdulKari,Berlin,TV Presenter/Reporter #JaafarTalk جعفر_توك# @DeutscheWelle | Vlog @spiegelonline | Column @zeitonline | جعفر عبد الكريم |,1,0,113148,5540,18-Apr-2009,1110539029144051713,26-Mar-2019,"""أنا أعاني من الاكتئاب،أصرخ ولا أحد يسمعني!""حلقة هذا الأسبوع وضيوف الحلقة
غيثة ازين يوتيوبر أصيبت بالاكتئاب
عبد العزيز علي طبيب مساعد في قسم الأمراض النفسية
خضر عبد المعطي خضر إمام مركز الرسالة في برلين
جالا الكاكوني لاجئة سورية أصيبت بالاكتئاب
أحمد أبوالحظ مصري متعاف من الاكتئاب https://t.co/2jfhXxb8KT",FALSE,positive,1,new,إكتئاب,3
